Loyalty Number;Country;Province;City;Postal Code;Gender;Education;Salary;Marital Status;Loyalty Card;Enrollment Type;Enrollment Year;Enrollment Month
953341;Canada;Quebec;Quebec City;G1B 3L5;Male;High School or Below;56201;Married;Nova;Standard;2018;2
953431;Canada;Alberta;Banff;T4V 1D4;Female;Bachelor;103422;Married;Nova;Standard;2018;5
953448;Canada;Ontario;Kingston;M9K 2P4;Male;Bachelor;63942;Married;Nova;2023 Promotion;2023;3
953612;Canada;Ontario;Toronto;M2P 4F6;Female;High School or Below;70078;Married;Star;Standard;2023;6
953614;Canada;Quebec;Montreal;H2T 9K8;Female;Bachelor;48521;Divorced;Aurora;Standard;2017;7
953673;Canada;Quebec;Quebec City;G1B 3L5;Female;Doctor;166305;Married;Nova;Standard;2018;10
953693;Canada;Quebec;Montreal;H2T 2J6;Male;College;0;Single;Aurora;Standard;2020;11
953757;Canada;Alberta;Calgary;T3E 2V9;Male;College;0;Married;Star;Standard;2023;7
953784;Canada;British Columbia;Vancouver;V6E 3Z3;Male;Bachelor;85357;Single;Nova;2023 Promotion;2023;3
953795;Canada;Ontario;Toronto;M2M 7K8;Male;Bachelor;72454;Married;Aurora;Standard;2020;5
953892;Canada;British Columbia;Vancouver;V6E 3Z3;Male;College;0;Married;Star;Standard;2022;12
954174;Canada;Ontario;Toronto;P2T 6G3;Male;Bachelor;56460;Married;Star;Standard;2023;6
954231;Canada;British Columbia;Dawson Creek;U5I 4F1;Female;Master;118530;Single;Star;Standard;2020;2
954293;Canada;Ontario;Kingston;M9K 2P4;Male;Bachelor;96162;Married;Aurora;Standard;2023;8
954329;Canada;British Columbia;West Vancouver;V6V 8Z3;Female;College;0;Single;Aurora;Standard;2022;12
954454;Canada;Ontario;Toronto;P2T 6G3;Female;Bachelor;48014;Married;Aurora;Standard;2020;12
954558;Canada;Manitoba;Winnipeg;R3R 3T4;Female;Bachelor;80697;Married;Star;Standard;2022;4
954570;Canada;British Columbia;Victoria;V10 6T5;Female;College;0;Married;Nova;Standard;2022;8
954587;Canada;British Columbia;Whistler;V6T 1Y8;Male;High School or Below;66275;Married;Star;Standard;2023;5
954599;Canada;Ontario;Toronto;P1W 1K4;Female;Bachelor;59709;Married;Star;Standard;2018;9
954750;Canada;Nova Scotia;Halifax;B3J 9S2;Female;Bachelor;60313;Married;Star;Standard;2021;12
954773;Canada;British Columbia;Whistler;V6T 1Y8;Female;Doctor;200870;Married;Star;Standard;2018;2
954836;Canada;Quebec;Hull;J8Y 3Z5;Female;Bachelor;52108;Married;Star;Standard;2017;5
954973;Canada;British Columbia;Victoria;V10 6T5;Male;Bachelor;83322;Married;Star;Standard;2021;11
955087;Canada;Ontario;Toronto;P2T 6G3;Female;Master;111106;Married;Nova;Standard;2022;7
955138;Canada;Nova Scotia;Halifax;B3J 9S2;Male;College;0;Married;Nova;Standard;2020;6
955292;Canada;Nova Scotia;Halifax;B3J 9S2;Male;Bachelor;79172;Married;Star;Standard;2022;9
955424;Canada;Newfoundland;St. John's;A1C 6H9;Male;Bachelor;50401;Single;Star;Standard;2022;6
955448;Canada;British Columbia;Vancouver;V6E 3D9;Male;College;0;Divorced;Nova;Standard;2022;10
955463;Canada;Quebec;Hull;J8Y 3Z5;Male;Bachelor;71130;Married;Nova;Standard;2018;10
955479;Canada;Ontario;Toronto;M2M 6J7;Male;Bachelor;83570;Married;Aurora;Standard;2017;12
955533;Canada;British Columbia;Vancouver;V6E 3Z3;Female;Bachelor;60816;Married;Nova;Standard;2023;11
955633;Canada;British Columbia;West Vancouver;V6V 8Z3;Male;Bachelor;49253;Married;Star;Standard;2019;7
955649;Canada;Ontario;Toronto;M8Y 4K8;Female;Bachelor;67709;Divorced;Star;Standard;2018;9
955652;Canada;Ontario;Thunder Bay;K8T 5M5;Female;Bachelor;97432;Married;Nova;Standard;2023;12
955666;Canada;British Columbia;Whistler;V6T 1Y8;Female;Bachelor;102416;Married;Nova;Standard;2021;3
955716;Canada;British Columbia;Kelowna;V09 2E9;Male;Bachelor;62259;Married;Star;Standard;2017;9
955720;Canada;British Columbia;Whistler;V6T 1Y8;Female;Bachelor;70231;Divorced;Star;Standard;2019;10
955750;Canada;Quebec;Montreal;H2T 9K8;Male;Bachelor;61057;Married;Aurora;Standard;2018;1
955773;Canada;British Columbia;Vancouver;V6E 3D9;Male;Bachelor;87992;Married;Star;2023 Promotion;2023;2
955991;Canada;Ontario;Ottawa;K1F 2R2;Male;Bachelor;91681;Single;Star;Standard;2018;9
956071;Canada;Ontario;Toronto;P5S 6R4;Male;Bachelor;98921;Married;Star;Standard;2020;9
956144;Canada;Quebec;Montreal;H2Y 2W2;Male;Bachelor;102702;Married;Nova;Standard;2019;4
956191;Canada;New Brunswick;Moncton;E1A 2A7;Female;Bachelor;61070;Divorced;Aurora;Standard;2022;8
956233;Canada;Quebec;Montreal;H2T 2J6;Male;Bachelor;81173;Married;Nova;Standard;2020;8
956402;Canada;Manitoba;Winnipeg;R2C 0M5;Male;College;0;Married;Star;Standard;2018;5
956438;Canada;Quebec;Montreal;H2Y 4R4;Male;Bachelor;70280;Single;Aurora;Standard;2017;5
956477;Canada;British Columbia;West Vancouver;V6V 8Z3;Female;Bachelor;90587;Married;Aurora;Standard;2018;4
956558;Canada;British Columbia;Dawson Creek;U5I 4F1;Male;College;0;Married;Aurora;Standard;2023;1
956619;Canada;Ontario;Toronto;M1R 4K3;Male;Bachelor;52657;Married;Star;Standard;2020;9
956630;Canada;British Columbia;Vancouver;V6E 3D9;Female;Bachelor;70384;Single;Star;Standard;2023;9
956843;Canada;Quebec;Montreal;H2T 2J6;Female;College;0;Single;Star;Standard;2021;8
956861;Canada;Saskatchewan;Regina;S6J 3G0;Female;Bachelor;80820;Married;Aurora;Standard;2019;6
956908;Canada;Ontario;Trenton;K8V 4B2;Male;Bachelor;77606;Married;Star;Standard;2020;9
957061;Canada;Ontario;Toronto;P2T 6G3;Female;Bachelor;73947;Married;Aurora;Standard;2017;9
957127;Canada;New Brunswick;Moncton;E1A 2A7;Male;Bachelor;55983;Married;Star;Standard;2017;10
957214;Canada;Quebec;Montreal;H2T 9K8;Male;Doctor;195398;Married;Aurora;Standard;2020;6
957325;Canada;Ontario;Trenton;K8V 4B2;Female;College;0;Single;Star;Standard;2023;8
957377;Canada;British Columbia;Vancouver;V6E 3D9;Female;Bachelor;62303;Single;Star;Standard;2023;11
957413;Canada;British Columbia;Vancouver;V1E 4R6;Male;College;0;Married;Nova;Standard;2017;10
957419;Canada;Quebec;Montreal;H2T 2J6;Female;Doctor;138985;Married;Nova;Standard;2018;2
957452;Canada;Ontario;Kingston;M9K 2P4;Male;Bachelor;104966;Married;Star;Standard;2017;11
957557;Canada;British Columbia;Vancouver;V6E 3Z3;Male;Bachelor;61758;Divorced;Star;Standard;2018;1
957571;Canada;New Brunswick;Fredericton;E3B 2H2;Female;Bachelor;96516;Married;Nova;Standard;2019;8
957572;Canada;Nova Scotia;Halifax;B3C 2M8;Male;College;0;Single;Star;Standard;2018;6
957628;Canada;British Columbia;Victoria;V10 6T5;Female;College;0;Divorced;Star;Standard;2020;7
957686;Canada;Ontario;Toronto;M2M 7K8;Female;College;0;Single;Star;Standard;2017;5
957764;Canada;Quebec;Montreal;H2T 2J6;Male;Bachelor;85364;Married;Star;Standard;2019;8
957881;Canada;Ontario;Toronto;P1W 1K4;Female;Bachelor;56145;Single;Star;Standard;2017;10
957901;Canada;Ontario;Toronto;M2M 7K8;Female;Bachelor;80697;Married;Nova;Standard;2022;11
957912;Canada;Quebec;Montreal;H2Y 4R4;Female;Bachelor;58581;Married;Star;2023 Promotion;2023;2
958059;Canada;Ontario;London;M5B 3E4;Male;College;0;Single;Nova;Standard;2018;11
958143;Canada;Ontario;Ottawa;K1G 4Z0;Male;Bachelor;47638;Married;Star;Standard;2017;5
958224;Canada;British Columbia;Vancouver;V5R 1W3;Female;Bachelor;76159;Married;Star;Standard;2020;12
958243;Canada;Ontario;London;M5B 3E4;Male;College;0;Married;Star;Standard;2022;1
958274;Canada;Ontario;Toronto;M2P 4F6;Female;Master;128118;Married;Star;Standard;2020;1
958283;Canada;Quebec;Montreal;H2T 2J6;Male;Bachelor;74689;Married;Aurora;Standard;2023;8
958299;Canada;Ontario;Thunder Bay;K8T 5M5;Female;College;0;Single;Star;Standard;2022;8
958472;Canada;New Brunswick;Fredericton;E3B 2H2;Male;Bachelor;58505;Married;Nova;Standard;2022;8
958491;Canada;Ontario;Toronto;M2M 7K8;Male;Bachelor;68285;Married;Nova;Standard;2022;1
958518;Canada;Ontario;Toronto;P5S 6R4;Male;College;0;Married;Star;Standard;2023;9
958544;Canada;British Columbia;Victoria;V10 6T5;Female;Bachelor;68785;Single;Nova;Standard;2019;2
958687;Canada;New Brunswick;Fredericton;E3B 2H2;Male;Bachelor;66730;Married;Star;Standard;2020;3
958709;Canada;British Columbia;Vancouver;V5R 1W3;Female;College;0;Married;Nova;Standard;2018;12
958743;Canada;Quebec;Tremblant;H5Y 2S9;Female;Bachelor;104247;Divorced;Nova;Standard;2023;8
958767;Canada;Ontario;Toronto;P2T 6G3;Female;Bachelor;96749;Divorced;Nova;Standard;2018;2
958791;Canada;Ontario;Sudbury;M5V 1G5;Female;Bachelor;77742;Married;Nova;Standard;2020;7
958800;Canada;New Brunswick;Moncton;E1A 2A7;Female;College;0;Single;Star;Standard;2022;5
958839;Canada;Quebec;Montreal;H4G 3T4;Male;Doctor;90995;Married;Star;Standard;2023;8
958869;Canada;Manitoba;Winnipeg;R6Y 4T5;Female;Bachelor;49588;Divorced;Star;Standard;2018;8
958915;Canada;Ontario;Kingston;M9K 2P4;Female;Bachelor;72350;Divorced;Aurora;2023 Promotion;2023;4
958923;Canada;Ontario;Toronto;M2M 7K8;Male;Bachelor;62761;Single;Nova;Standard;2017;9
958931;Canada;Ontario;Kingston;M9K 2P4;Male;Bachelor;90876;Married;Star;Standard;2022;4
959027;Canada;Saskatchewan;Regina;S1J 3C5;Female;Bachelor;49559;Married;Star;Standard;2023;11
959044;Canada;British Columbia;Vancouver;V6E 3D9;Female;Bachelor;49228;Divorced;Nova;Standard;2019;9
959059;Canada;British Columbia;Whistler;V6T 1Y8;Male;Bachelor;69695;Single;Star;Standard;2019;5
959137;Canada;British Columbia;West Vancouver;V6V 8Z3;Male;College;0;Single;Nova;Standard;2022;4
959179;Canada;Alberta;Calgary;T3E 2V9;Male;Bachelor;56193;Divorced;Star;Standard;2018;12
959192;Canada;Manitoba;Winnipeg;R2C 0M5;Male;College;0;Divorced;Nova;Standard;2020;4
959280;Canada;British Columbia;Vancouver;V6E 3D9;Female;Bachelor;47990;Married;Nova;Standard;2021;9
959364;Canada;Ontario;Ottawa;K1F 2R2;Male;Bachelor;65638;Married;Star;Standard;2022;8
959402;Canada;Ontario;Trenton;K8V 4B2;Male;Bachelor;76622;Divorced;Nova;Standard;2021;8
959453;Canada;Ontario;Toronto;P1J 8T7;Male;Doctor;187963;Divorced;Star;Standard;2023;5
959478;Canada;Ontario;Trenton;K8V 4B2;Male;Bachelor;103424;Divorced;Star;Standard;2021;7
959514;Canada;Ontario;Toronto;M1R 4K3;Male;Master;111652;Single;Star;2023 Promotion;2023;3
959673;Canada;British Columbia;Whistler;V6T 1Y8;Female;College;0;Single;Aurora;Standard;2021;12
959728;Canada;Ontario;Toronto;M8Y 4K8;Female;College;0;Single;Nova;Standard;2022;9
959778;Canada;Quebec;Montreal;H2T 9K8;Female;Bachelor;56307;Divorced;Nova;Standard;2023;9
959793;Canada;Ontario;Toronto;P5S 6R4;Male;Bachelor;82329;Married;Star;Standard;2020;2
959977;Canada;British Columbia;Vancouver;V5R 1W3;Female;Bachelor;-12497;Married;Aurora;2023 Promotion;2023;3
960050;Canada;Ontario;Thunder Bay;K8T 5M5;Female;Bachelor;103151;Single;Aurora;Standard;2020;12
960082;Canada;Quebec;Montreal;H2T 2J6;Male;Master;103775;Divorced;Nova;Standard;2021;8
960253;Canada;Ontario;Sudbury;M5V 1G5;Male;College;0;Single;Star;Standard;2023;8
960309;Canada;Quebec;Montreal;H2T 2J6;Female;College;0;Married;Star;Standard;2022;6
960417;Canada;Ontario;London;M5B 3E4;Female;Bachelor;88839;Married;Nova;2023 Promotion;2023;2
960441;Canada;British Columbia;Vancouver;V6E 3Z3;Female;College;0;Single;Aurora;Standard;2018;10
960555;Canada;British Columbia;Dawson Creek;U5I 4F1;Male;Doctor;139884;Single;Star;Standard;2017;12
960629;Canada;British Columbia;Victoria;V10 6T5;Male;Bachelor;57559;Married;Star;Standard;2018;4
960678;Canada;Quebec;Tremblant;H5Y 2S9;Male;College;0;Married;Star;Standard;2019;8
960708;Canada;Manitoba;Winnipeg;R3R 3T4;Male;College;0;Married;Nova;Standard;2021;7
960761;Canada;Manitoba;Winnipeg;R2C 0M5;Female;Doctor;147712;Married;Star;Standard;2017;12
960913;Canada;British Columbia;Vancouver;V1E 4R6;Female;Bachelor;86244;Married;Nova;Standard;2021;1
960934;Canada;Quebec;Tremblant;H5Y 2S9;Female;College;0;Single;Star;Standard;2018;3
960959;Canada;Quebec;Hull;J8Y 3Z5;Female;College;0;Single;Aurora;Standard;2020;11
961177;Canada;British Columbia;Dawson Creek;U5I 4F1;Female;Bachelor;71420;Divorced;Aurora;Standard;2022;9
961213;Canada;Ontario;Ottawa;K1G 4Z0;Male;Bachelor;102447;Married;Star;Standard;2023;7
961218;Canada;New Brunswick;Fredericton;E3B 2H2;Female;College;0;Married;Star;Standard;2018;2
961264;Canada;British Columbia;Vancouver;V5R 1W3;Female;Bachelor;93285;Married;Aurora;2023 Promotion;2023;3
961331;Canada;Saskatchewan;Regina;S1J 3C5;Female;Bachelor;74802;Married;Star;Standard;2021;10
961427;Canada;Ontario;Ottawa;K1F 2R2;Male;Bachelor;77613;Married;Nova;Standard;2017;9
961440;Canada;Ontario;Toronto;P1J 8T7;Male;Bachelor;64962;Married;Aurora;Standard;2018;2
961455;Canada;Ontario;Ottawa;K1F 2R2;Female;Bachelor;74135;Married;Star;Standard;2020;8
961463;Canada;Ontario;Toronto;P5S 6R4;Male;Bachelor;59210;Married;Star;2023 Promotion;2023;4
961512;Canada;Quebec;Montreal;H2T 2J6;Male;Bachelor;79864;Married;Star;Standard;2019;4
961533;Canada;Ontario;Sudbury;M5V 1G5;Male;Bachelor;76456;Married;Star;Standard;2021;2
961639;Canada;Alberta;Edmonton;T9G 1W3;Male;Doctor;70755;Divorced;Nova;Standard;2021;1
961682;Canada;Ontario;Toronto;P1L 8X8;Male;College;0;Divorced;Star;Standard;2022;1
961837;Canada;Ontario;Ottawa;K1F 2R2;Female;Bachelor;81330;Married;Nova;Standard;2018;5
961961;Canada;Ontario;Kingston;M9K 2P4;Female;Doctor;154475;Married;Star;Standard;2019;8
961965;Canada;New Brunswick;Moncton;E1A 2A7;Female;College;0;Divorced;Aurora;Standard;2021;9
961978;Canada;British Columbia;Vancouver;V6E 3D9;Male;Bachelor;64730;Divorced;Nova;Standard;2019;6
962011;Canada;Ontario;Toronto;M2M 6J7;Female;College;0;Single;Star;Standard;2020;4
962055;Canada;British Columbia;Vancouver;V6E 3D9;Male;College;0;Divorced;Star;Standard;2017;6
962267;Canada;Ontario;Ottawa;K1F 2R2;Female;Master;72027;Single;Star;Standard;2022;11
962278;Canada;Ontario;Toronto;P1L 8X8;Male;Doctor;240202;Married;Star;2023 Promotion;2023;4
962455;Canada;Ontario;Toronto;M2M 7K8;Female;Bachelor;83960;Married;Aurora;Standard;2018;10
962472;Canada;Ontario;Toronto;P2T 6G3;Female;Bachelor;84271;Married;Aurora;Standard;2023;8
962480;Canada;Ontario;Toronto;P5S 6R4;Male;Bachelor;43058;Married;Nova;2023 Promotion;2023;4
962566;Canada;Ontario;Toronto;P1J 8T7;Male;College;0;Single;Star;Standard;2022;9
962600;Canada;Alberta;Calgary;T3E 2V9;Male;Bachelor;56026;Married;Star;Standard;2018;12
962637;Canada;Quebec;Hull;J8Y 3Z5;Female;Bachelor;53594;Married;Star;Standard;2021;5
962657;Canada;Quebec;Montreal;H2T 9K8;Male;College;0;Divorced;Nova;Standard;2022;4
962730;Canada;Saskatchewan;Regina;S1J 3C5;Female;Bachelor;68797;Married;Star;Standard;2020;10
962801;Canada;Alberta;Calgary;T3E 2V9;Male;College;0;Married;Star;Standard;2021;5
963016;Canada;Saskatchewan;Regina;S1J 3C5;Female;Doctor;253369;Divorced;Nova;Standard;2017;10
963036;Canada;Ontario;Toronto;M2Z 4K1;Female;Master;108010;Married;Star;Standard;2020;5
963100;Canada;Alberta;Calgary;T3E 2V9;Female;Bachelor;60563;Married;Star;Standard;2018;8
963410;Canada;Ontario;Ottawa;K1F 2R2;Female;Bachelor;103699;Married;Aurora;Standard;2019;7
963464;Canada;Quebec;Hull;J8Y 3Z5;Male;Bachelor;92049;Divorced;Star;Standard;2021;12
963473;Canada;Ontario;Toronto;M8Y 4K8;Male;Bachelor;88991;Married;Star;Standard;2018;10
963487;Canada;Newfoundland;St. John's;A1C 6H9;Female;Bachelor;100980;Married;Nova;Standard;2021;10
963502;Canada;British Columbia;Vancouver;V6E 3Z3;Female;College;0;Single;Aurora;Standard;2021;10
963523;Canada;Newfoundland;St. John's;A1C 6H9;Female;College;0;Single;Star;Standard;2019;9
963541;Canada;Saskatchewan;Regina;S1J 3C5;Male;College;0;Married;Nova;Standard;2022;11
963595;Canada;Quebec;Quebec City;G1B 3L5;Female;Bachelor;61561;Married;Nova;Standard;2022;4
963619;Canada;Ontario;London;M5B 3E4;Female;College;0;Single;Star;2023 Promotion;2023;2
585357;Canada;Quebec;Quebec City;G1B 3L5;Male;College;0;Single;Star;Standard;2021;10
963644;Canada;British Columbia;Vancouver;V5R 1W3;Female;College;0;Single;Star;Standard;2022;11
963690;Canada;Ontario;Ottawa;K1F 2R2;Male;Bachelor;86726;Married;Nova;Standard;2022;12
963757;Canada;Ontario;Ottawa;K1G 4Z0;Female;Bachelor;104968;Married;Aurora;Standard;2019;5
963814;Canada;British Columbia;Vancouver;V1E 4R6;Male;Bachelor;54457;Divorced;Nova;Standard;2018;11
963921;Canada;Ontario;Toronto;P1J 8T7;Female;Bachelor;49768;Married;Star;Standard;2023;12
963985;Canada;Quebec;Montreal;H4G 3T4;Female;College;0;Married;Star;Standard;2020;1
964047;Canada;Quebec;Montreal;H2Y 2W2;Male;Bachelor;54659;Married;Star;Standard;2021;6
964151;Canada;Ontario;Toronto;M2M 7K8;Male;Bachelor;72710;Divorced;Star;Standard;2022;5
964159;Canada;Ontario;Toronto;P1J 8T7;Female;Bachelor;81589;Married;Star;Standard;2018;8
964206;Canada;Quebec;Montreal;H2Y 4R4;Male;Bachelor;69098;Married;Star;Standard;2023;10
964789;Canada;Yukon;Whitehorse;Y2K 6R0;Female;Doctor;172891;Married;Nova;Standard;2018;11
964791;Canada;Quebec;Tremblant;H5Y 2S9;Male;Bachelor;47670;Single;Star;Standard;2022;12
965012;Canada;Ontario;Ottawa;K1G 4Z0;Male;Bachelor;77060;Married;Nova;Standard;2017;10
965079;Canada;British Columbia;Vancouver;V6E 3Z3;Female;Bachelor;80474;Married;Star;Standard;2021;5
965116;Canada;Quebec;Quebec City;G1B 3L5;Male;Bachelor;63015;Married;Star;Standard;2018;12
965254;Canada;Ontario;Sudbury;M5V 1G5;Male;Bachelor;53119;Married;Nova;2023 Promotion;2023;3
965482;Canada;British Columbia;Whistler;V6T 1Y8;Male;Bachelor;50750;Married;Nova;Standard;2022;3
965590;Canada;Alberta;Edmonton;T9G 1W3;Female;Bachelor;79325;Married;Nova;Standard;2020;10
965605;Canada;British Columbia;Vancouver;V5R 1W3;Male;Bachelor;63252;Married;Nova;Standard;2020;5
965674;Canada;British Columbia;Vancouver;V6E 3D9;Female;Bachelor;87354;Married;Star;Standard;2020;9
965688;Canada;Ontario;Toronto;P1W 1K4;Male;Bachelor;49286;Single;Nova;Standard;2020;9
965691;Canada;Ontario;Kingston;M9K 2P4;Male;High School or Below;61936;Married;Aurora;Standard;2020;5
965698;Canada;Alberta;Edmonton;T3G 6Y6;Female;Bachelor;86969;Married;Star;Standard;2021;6
965751;Canada;Ontario;Toronto;M2M 6J7;Female;Bachelor;56193;Divorced;Nova;Standard;2023;1
965758;Canada;Quebec;Montreal;H2Y 2W2;Female;College;0;Single;Nova;Standard;2022;7
965948;Canada;British Columbia;Vancouver;V5R 1W3;Female;College;0;Married;Nova;Standard;2019;9
966059;Canada;Quebec;Quebec City;G1B 3L5;Female;Bachelor;67072;Married;Star;Standard;2018;5
966089;Canada;Quebec;Montreal;H2T 9K8;Female;Bachelor;63521;Married;Star;Standard;2023;8
966117;Canada;Alberta;Calgary;T3E 2V9;Male;Bachelor;71797;Divorced;Star;Standard;2017;9
966142;Canada;Ontario;Trenton;K8V 4B2;Male;College;0;Single;Star;Standard;2023;1
966204;Canada;British Columbia;Dawson Creek;U5I 4F1;Male;Bachelor;72127;Married;Star;Standard;2022;8
966210;Canada;British Columbia;Vancouver;V6E 3D9;Male;Master;114838;Divorced;Star;2023 Promotion;2023;4
966227;Canada;Alberta;Edmonton;T9G 1W3;Male;College;0;Married;Star;Standard;2023;5
966372;Canada;Newfoundland;St. John's;A1C 6H9;Male;College;0;Single;Nova;Standard;2018;12
966389;Canada;Quebec;Montreal;H2Y 2W2;Female;Bachelor;74353;Single;Nova;Standard;2022;4
966391;Canada;Manitoba;Winnipeg;R2C 0M5;Female;Bachelor;78565;Married;Star;Standard;2022;8
966512;Canada;Ontario;Ottawa;K1G 4Z0;Female;College;0;Married;Aurora;Standard;2022;10
966688;Canada;British Columbia;West Vancouver;V6V 8Z3;Male;College;0;Divorced;Nova;Standard;2020;11
966729;Canada;Saskatchewan;Regina;S6J 3G0;Female;Bachelor;53467;Married;Star;Standard;2022;7
966797;Canada;Alberta;Edmonton;T3G 6Y6;Female;Bachelor;47602;Married;Nova;Standard;2019;3
966891;Canada;Ontario;Toronto;M1R 4K3;Female;Bachelor;52559;Single;Star;Standard;2022;4
966920;Canada;Ontario;Ottawa;K1G 4Z0;Female;Bachelor;61137;Divorced;Nova;Standard;2022;10
966949;Canada;Alberta;Edmonton;T9G 1W3;Male;Bachelor;94934;Married;Nova;Standard;2018;8
967017;Canada;Alberta;Peace River;T9O 2W2;Female;Bachelor;97324;Married;Nova;Standard;2018;6
967032;Canada;Alberta;Edmonton;T3G 6Y6;Male;Bachelor;52436;Married;Nova;Standard;2022;10
967035;Canada;Saskatchewan;Regina;S1J 3C5;Female;Bachelor;88134;Married;Nova;Standard;2018;6
967093;Canada;Ontario;Sudbury;M5V 1G5;Male;Bachelor;58439;Married;Nova;Standard;2018;7
967150;Canada;British Columbia;Vancouver;V6E 3Z3;Male;Bachelor;89521;Married;Nova;Standard;2020;7
967233;Canada;Alberta;Peace River;T9O 2W2;Male;Bachelor;60366;Single;Aurora;Standard;2023;12
967241;Canada;Quebec;Hull;J8Y 3Z5;Male;College;0;Single;Aurora;Standard;2019;11
967274;Canada;British Columbia;Vancouver;V5R 1W3;Male;Bachelor;73185;Married;Nova;Standard;2023;7
967347;Canada;Newfoundland;St. John's;A1C 6H9;Male;Bachelor;54918;Married;Nova;Standard;2022;12
967443;Canada;British Columbia;West Vancouver;V6V 8Z3;Female;College;0;Single;Nova;Standard;2019;5
967462;Canada;Alberta;Edmonton;T3G 6Y6;Female;Bachelor;47602;Divorced;Nova;Standard;2020;6
967490;Canada;British Columbia;Vancouver;V6E 3D9;Male;College;0;Single;Aurora;Standard;2017;10
967500;Canada;Nova Scotia;Halifax;B3J 9S2;Male;Bachelor;57587;Divorced;Nova;2023 Promotion;2023;2
967502;Canada;Quebec;Montreal;H2T 9K8;Male;High School or Below;52256;Married;Aurora;Standard;2022;12
967628;Canada;Manitoba;Winnipeg;R2C 0M5;Female;Bachelor;57101;Divorced;Nova;Standard;2021;4
967634;Canada;New Brunswick;Moncton;E1A 2A7;Female;Bachelor;72587;Married;Star;Standard;2023;11
967637;Canada;Ontario;London;M5B 3E4;Male;Bachelor;58716;Married;Aurora;Standard;2020;7
967727;Canada;Quebec;Montreal;H2T 2J6;Female;College;0;Single;Aurora;Standard;2023;6
967738;Canada;New Brunswick;Fredericton;E3B 2H2;Female;Bachelor;89266;Married;Nova;Standard;2017;10
967772;Canada;British Columbia;Vancouver;V1E 4R6;Female;College;0;Single;Nova;Standard;2018;10
967819;Canada;Quebec;Montreal;H2Y 2W2;Male;High School or Below;56046;Married;Nova;Standard;2017;5
